"","Year","State","type","production","Measures","Materials","Chemical","Value"
"185",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE","(NA)"
"186",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BUPROFEZIN = 275100)","INSECTICIDE","(D)"
"187",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE","(NA)"
"188",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CARBARYL = 56801)","INSECTICIDE","(D)"
"189",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.067"
"190",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLORPYRIFOS = 59101)","INSECTICIDE","(D)"
"191",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","(NA)"
"192",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CYANTRANILIPROLE = 90098)","INSECTICIDE","0.111"
"193",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CYFLUMETOFEN = 138831)","INSECTICIDE","0.178"
"194",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE","0.135"
"195",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENBUTATIN-OXIDE = 104601)","INSECTICIDE","(D)"
"196",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","INSECTICIDE","0.286"
"197",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE","0.103"
"198",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE","0.085"
"199",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUPYRADIFURONE = 122304)","INSECTICIDE","0.158"
"200",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HELICOVERPA ZEA NPV = 107300)","INSECTICIDE","(NA)"
"201",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE","0.177"
"202",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE","0.515"
"203",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE","1.991"
"204",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","INSECTICIDE","0.174"
"205",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE","0.904"
"206",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL = 25006)","INSECTICIDE","0.095"
"207",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL","INSECTICIDE","5.151"
"208",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE","0.059"
"209",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","0.478"
"210",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM SALTS = 79021)","INSECTICIDE","(D)"
"211",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE","0.044"
"212",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRIDABEN = 129105)","INSECTICIDE","(D)"
"213",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRIPROXYFEN = 129032)","INSECTICIDE","0.067"
"214",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SOYBEAN OIL = 31605)","INSECTICIDE","(D)"
"215",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE","0.068"
"216",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPINOSAD = 110003)","INSECTICIDE","0.093"
"217",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE","0.243"
"218",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SULFOXAFLOR = 5210)","INSECTICIDE","0.069"
"219",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","0.062"
"220",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","(D)"
"221",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"222",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","OTHER","(NA)"
"223",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","OTHER","(NA)"
"224",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI SA-12 = 6518)","OTHER","(NA)"
"225",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CAPRIC ACID = 128955)","OTHER","(D)"
"226",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CAPRYLIC ACID = 128919)","OTHER","(D)"
"227",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER","244.066"
"228",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER","83.557"
"229",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER","0.112"
"230",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(GLIOCLADIUM VIRENS = 129000)","OTHER","(D)"
"231",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"232",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(IRON PHOSPHATE = 34903)","OTHER","0.161"
"233",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METALDEHYDE = 53001)","OTHER","(D)"
"234",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METAM-POTASSIUM = 39002)","OTHER","214.011"
"235",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METAM-SODIUM = 39003)","OTHER","228.063"
"236",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PAECILOMYCES FUMOSOR = 115002)","OTHER","(D)"
"237",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","OTHER","(D)"
"238",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM SILICATE = 72606)","OTHER","(D)"
"239",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER","0.191"
"240",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(TRICHODERMA VIRENS STRAIN G-41 = 176604)","OTHER","(NA)"
"241",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(NITROGEN)","6"
"242",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(PHOSPHATE)","8"
"243",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(POTASH)","5"
"244",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(SULFUR)","2"
"245",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.447"
"246",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)","FUNGICIDE","(NA)"
"247",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","(NA)"
"248",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS PUMILUS = 6485)","FUNGICIDE","(NA)"
"249",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBT. GB03 = 129068)","FUNGICIDE","(NA)"
"250",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"251",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BLAD = 30006)","FUNGICIDE","0.54"
"252",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BORAX DECAHYDRATE = 11102)","FUNGICIDE","0.051"
"253",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.508"
"254",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT SUBSP KURSTAKI EVB-113-19 = 6544)","FUNGICIDE","(NA)"
"255",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","10.456"
"256",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
"257",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(COPPER OCTANOATE = 23306)","FUNGICIDE","(D)"
"258",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE","0.034"
"259",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.765"
"260",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","FUNGICIDE","0.25"
"261",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","1.163"
"262",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.51"
"263",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE","0.224"
"264",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","0.361"
"265",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE","18.136"
"266",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
"267",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","1.215"
"268",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
"269",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.281"
"270",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE","0.625"
"271",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","0.149"
"272",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","2.908"
"273",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","FUNGICIDE","0.174"
"274",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.317"
"275",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","0.883"
"276",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(QUINOLINE = 55459)","FUNGICIDE","0.264"
"277",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(NA)"
"278",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE","26.646"
"279",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE","0.058"
"280",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","1.041"
"281",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE","5.064"
"282",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TRICHODERMA HARZ. = 119202)","FUNGICIDE","(NA)"
"283",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","0.235"
"284",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE","0.55"
"285",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","0.074"
"286",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","0.217"
"287",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
"288",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
"289",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE","(D)"
"290",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
"291",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","HERBICIDE","0.428"
"292",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE","(D)"
"293",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PENDIMETHALIN = 108501)","HERBICIDE","1.84"
"294",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
"295",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","0.04"
"296",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACEQUINOCYL = 6329)","INSECTICIDE","0.47"
"297",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","0.182"
"298",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AZADIRACHTIN = 121701)","INSECTICIDE","0.091"
"299",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BEAUVERIA BASSIANA = 128924)","INSECTICIDE","(NA)"
"300",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","0.978"
"301",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","0.346"
"302",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(NA)"
"303",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
"304",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","(NA)"
"305",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE","(NA)"
"306",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BUPROFEZIN = 275100)","INSECTICIDE","(D)"
"307",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE","(NA)"
"308",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CARBARYL = 56801)","INSECTICIDE","(D)"
"309",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.119"
"310",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLORPYRIFOS = 59101)","INSECTICIDE","(D)"
"311",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","(NA)"
"312",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYANTRANILIPROLE = 90098)","INSECTICIDE","0.222"
"313",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN = 138831)","INSECTICIDE","0.299"
"314",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ETOXAZOLE = 107091)","INSECTICIDE","0.581"
"315",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENBUTATIN-OXIDE = 104601)","INSECTICIDE","(D)"
"316",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENPROPATHRIN = 127901)","INSECTICIDE","0.531"
"317",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","INSECTICIDE","0.128"
"318",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLONICAMID = 128016)","INSECTICIDE","0.161"
"319",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUPYRADIFURONE = 122304)","INSECTICIDE","0.399"
"320",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HELICOVERPA ZEA NPV = 107300)","INSECTICIDE","(NA)"
"321",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE","0.269"
"322",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE","0.793"
"323",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE","5.571"
"324",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","INSECTICIDE","0.245"
"325",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE","1.665"
"326",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NEEM OIL = 25006)","INSECTICIDE","0.334"
"327",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NEEM OIL","INSECTICIDE","7.924"
"328",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE","0.192"
"329",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","0.884"
"330",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(POTASSIUM SALTS = 79021)","INSECTICIDE","(D)"
"331",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRETHRINS = 69001)","INSECTICIDE","0.074"
"332",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRIDABEN = 129105)","INSECTICIDE","(D)"
"333",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRIPROXYFEN = 129032)","INSECTICIDE","0.074"
"334",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SOYBEAN OIL = 31605)","INSECTICIDE","(D)"
"335",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE","0.108"
"336",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPINOSAD = 110003)","INSECTICIDE","0.113"
"337",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE","0.307"
"338",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SULFOXAFLOR = 5210)","INSECTICIDE","0.137"
"339",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","0.164"
"340",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","(D)"
"341",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"342",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","OTHER","(NA)"
"343",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","OTHER","(NA)"
"344",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI SA-12 = 6518)","OTHER","(NA)"
"345",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPRIC ACID = 128955)","OTHER","(D)"
"346",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPRYLIC ACID = 128919)","OTHER","(D)"
"347",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER","345.893"
"348",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER","125.71"
"349",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUTRIAFOL = 128940)","OTHER","0.188"
"350",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLIOCLADIUM VIRENS = 129000)","OTHER","(D)"
"351",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"352",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(IRON PHOSPHATE = 34903)","OTHER","0.235"
"353",2019,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(METALDEHYDE = 53001)","OTHER","(D)"
